,건물주소1,건물주소2,검사유효기간(시작일자),검사유효기간(종료일자),건물명,승강기고유번호,승강기종류,승강기상태,최초설치일자,설치일자,최대정원,정격속도,운행층수
8213,서울특별시 강남구 압구정로4길 13-4,(신사동),20230910,20240909,덕호빌딩,0049240,승객용,운행중,20020711,20020711,8,1,7
8214,서울특별시 강남구 영동대로142길 16,(청담동),20231226,20241225,청담래미안로이뷰,0072750,소방구조/장애인용,운행중,20131128,20131128,15,1.5,15
8215,서울특별시 강남구 영동대로142길 16,(청담동),20231226,20241225,청담래미안로이뷰,0072748,소방구조/장애인용,운행중,20131128,20131128,15,1.5,18
8216,서울특별시 강남구 봉은사로55길 42-6,(삼성동),20231106,20241105,팔라티노힐,0088091,승객용,운행중,20131106,20131106,8,1,5
8217,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072333,승객용,운행중,20131001,20131001,15,1.75,25
8218,서울특별시 강남구 테헤란로63길 12,(삼성동),20240519,20250518,LG선릉에클라트B동,0101234,장애/승객화물용,운행중,20031205,20031205,15,1.5,10
8219,서울특별시 강남구 영동대로 416,(대치동),20240625,20250624,케이티앤지서울사옥,0037668,소방구조용,운행중,19980526,20200603,18,1.5,26
8220,서울특별시 강남구 역삼로9길 24,(역삼동),20230809,20240808,그린타워A동,0049494,승객용,운행중,20020617,20020617,6,1,6
8221,서울특별시 강남구 논현로151길 55,(신사동),20231214,20241213,호경빌딩,0013763,승객용,운행중,20041207,20041207,8,1,6
8222,서울특별시 강남구 삼성로111길 8,(삼성동),20231111,20241110,삼성동힐스테이트 2단지,0101068,소방구조/장애인용,운행중,20080213,20080213,15,1.75,17
8223,서울특별시 강남구 언주로87길 11,(역삼동),20240629,20250628,컬리넌호텔역삼,0072247,승객용,운행중,20130531,20130531,11,1.5,10
8224,서울특별시 강남구 광평로31길 27,(수서동),20240207,20240806,수서삼성아파트,0071045,장애인용,운행중,19970725,19970725,15,1,15
8225,서울특별시 강남구 테헤란로52길 21,(역삼동),20230929,20240928,파라다이스벤처타워,0099222,소방구조/장애인용,운행중,20010928,20010928,17,1.75,17
8226,서울특별시 강남구 테헤란로 142,(역삼동),20240323,20240922,아크플레이스,0101471,승객용,운행중,19980119,19980119,20,5,13
8227,서울특별시 강남구 테헤란로 432,(대치동),20240602,20250601,DB금융센터,0100957,승객용,운행중,20011213,20230811,18,4,23
8228,서울특별시 강남구 봉은사로20길 24,(역삼동),20231023,20241022,Y HILL,0088069,승객용,운행중,20131023,20131023,8,1,4
8229,서울특별시 강남구 언주로98길 36,(역삼동),20240524,20250523,루트1레지던스,0100059,소방구조/장애인용,운행중,20121105,20121105,15,1.5,16
8230,서울특별시 강남구 학동로68길 29,(삼성동),20240123,20250122,삼성동힐스테이트1단지,0100371,소방구조/장애인용,운행중,20080219,20080219,15,1.75,21
8231,서울특별시 강남구 논현로131길 44,(논현동),20240513,20250512,브라이튼 N40,0153350,장애인용,운행중,20220525,20220525,15,1,4
8232,서울특별시 강남구 테헤란로 410,(대치동),20240720,20250719,금강타워,0037172,승객용,운행중,20040803,20040803,20,3,21
8233,서울특별시 강남구 역삼로 415,(대치동),20230602,20240601,성진빌딩,0045449,승객용,운행중,19970715,20210602,10,1,8
8234,서울특별시 강남구 선릉로 319,(역삼동),20240308,20250307,한티신소애,0087603,장애인용,운행중,20130521,20130521,15,1.5,9
8235,서울특별시 강남구 봉은사로29길 35,(논현동),20240510,20250509,한양수자인,0072192,장애인용,운행중,20130510,20130510,15,1,10
8236,서울특별시 강남구 선릉로62길 38,(대치동),20231021,20241020,동민맥스빌I,0099657,승객용,운행중,20041021,20041021,17,1,6
8237,서울특별시 강남구 테헤란로83길 32,(삼성동),20240529,20250528,나라키움삼성동A빌딩,0087628,장애인용,운행중,20130529,20130529,15,1,7
8238,서울특별시 강남구 테헤란로83길 32,(삼성동),20240529,20250528,나라키움삼성동A빌딩,0087629,장애인용,운행중,20130529,20130529,15,1,7
8239,서울특별시 강남구 강남대로66길 14,(역삼동),20231108,20241107,강남와이즈플레이스,0088283,장애인용,운행중,20131108,20131108,17,2,18
8240,서울특별시 강남구 압구정로29길 57,(압구정동),20240617,20250616,"현대(10,13,14)차아파트",0037428,승객용,운행중,19820601,20040831,10,1,14
8241,서울특별시 강남구 논현로 707,(논현동),20231031,20241030,4월31일빌딩,0088256,장애인용,운행중,20131031,20131031,13,1.5,9
8242,서울특별시 강남구 강남대로94길 94,(역삼동),20231106,20241105,KP빌딩,0072631,승객용,운행중,20131106,20131106,15,1.75,17
8243,서울특별시 강남구 압구정로 165,(압구정동),20240528,20250527,현대백화점 본점,0079201,승객용,운행중,19850601,20080616,24,1.5,4
8244,서울특별시 강남구 봉은사로 605,(삼성동),20231111,20241110,현대성우대승빌딩,0100555,승객용,운행중,20041111,20041111,13,1,7
8245,서울특별시 강남구 언주로30길 13,(도곡동),20240901,20250228,대림아크로텔,0037693,승객용,운행중,19990730,19990730,21,4,20
8246,서울특별시 강남구 언주로30길 13,(도곡동),20240622,20250621,대림아크로텔,0037696,승객용,운행중,19990830,19990830,21,4,20
8247,서울특별시 강남구 선릉로 206,(대치동),20231108,20241107,대치동부센트레빌,0100545,소방구조/장애인용,운행중,20040629,20040629,15,2,29
8248,서울특별시 강남구 학동로68길 29,(삼성동),20240124,20250123,삼성동힐스테이트1단지,0100381,소방구조/장애인용,운행중,20080310,20080310,15,1.75,19
8249,서울특별시 강남구 도산대로55길 7,(청담동),20240125,20250124,헤이븐빌딩,0036665,승객용,운행중,20030730,20170110,13,1,7
8250,서울특별시 강남구 언주로30길 21,(도곡동),20240511,20250510,아카데미스위트,0071374,승객용,운행중,20040708,20040708,17,4,51
8251,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072723,소방구조/장애인용,운행중,20131231,20131231,15,1.5,18
8252,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072722,소방구조/장애인용,운행중,20131231,20131231,15,1.5,18
8253,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072726,소방구조/장애인용,운행중,20131231,20131231,15,1.5,13
8254,서울특별시 강남구 영동대로86길 18,(대치동),20231203,20241202,우성빌딩,0100933,승객용,운행중,19910601,20201203,10,1,8
8255,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072729,소방구조/장애인용,운행중,20140205,20140205,15,1.5,15
8256,서울특별시 강남구 선릉로130길 20,(삼성동),20231209,20241208,래미안삼성2차아파트,0100276,장애인용,운행중,20060324,20060324,15,1.5,14
8257,서울특별시 강남구 선릉로93길 9,(역삼동),20231029,20241028,장원빌딩,0101241,승객용,운행중,19910601,20201029,8,1,8
8258,서울특별시 강남구 압구정로 321,(압구정동),20240718,20250117,압구정한양아파트제1관리소,0037797,승객용,운행중,19771126,19970909,10,1,12
8259,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072324,승객용,운행중,20131001,20131001,15,1.75,23
8260,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072326,승객용,운행중,20131001,20131001,15,1.5,17
8261,서울특별시 강남구 선릉로100길 52,(삼성동),20231017,20241016,캘리포니아호텔,0100524,승객용,운행중,20011019,20161028,8,1,6
8262,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072330,승객용,운행중,20131001,20131001,15,1.75,26
8263,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072331,승객용,운행중,20131001,20131001,15,1.75,27
8264,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072332,승객용,운행중,20131001,20131001,15,1.75,24
8265,서울특별시 강남구 압구정로72길 12,(청담동),20240518,20250517,청담동 81-10,0153370,장애인용,운행중,20220518,20220518,15,1,7
8266,서울특별시 강남구 봉은사로30길 34,(역삼동),20240517,20250516,이범빌딩,0153367,장애인용,운행중,20220517,20220517,13,1,8
8268,서울특별시 강남구 테헤란로 410,(대치동),20240721,20250720,금강타워,0037176,승객용,운행중,20040803,20040803,15,1.5,5
8269,서울특별시 강남구 학동로68길 29,(삼성동),20240125,20250124,삼성동힐스테이트1단지,0100386,소방구조/장애인용,운행중,20080219,20080219,15,1.75,25
8270,서울특별시 강남구 도산대로75길 26,(청담동),20231129,20241128,가당빌딩,0100316,전망용,운행중,20021129,20021129,13,1,6
8271,서울특별시 강남구 영동대로142길 25,(청담동),20231111,20241110,청담 아이파크,0072574,승객용,운행중,20131111,20131111,15,1.75,22
8272,서울특별시 강남구 테헤란로82길 14,(대치동),20230929,20240928,부영무역사옥(청풍빌딩),0071830,장애인용,운행중,20030929,20030929,17,1.5,11
8273,서울특별시 강남구 언주로30길 13,(도곡동),20240808,20250207,대림아크로텔,0037697,소방구조용,운행중,19990116,19990116,21,3,38
8274,서울특별시 강남구 광평로31길 27,(수서동),20240826,20250825,수서삼성아파트,0071038,장애인용,운행중,19970725,20240826,13,1,10
8275,서울특별시 강남구 테헤란로 432,(대치동),20231010,20241009,DB금융센터,0100954,승객용,운행중,20011213,20231010,18,6,15
8276,서울특별시 강남구 봉은사로49길 20,(논현동),20240327,20240926,아트텍빌리지,0049312,승객용,운행중,19980611,19980611,8,1,5
8277,서울특별시 강남구 압구정로80길 30,(청담동),20240411,20241010,삼도빌딩,0100320,승객용,운행중,19890601,19890601,8,1,6
8278,서울특별시 강남구 도산대로 121,(신사동),20231101,20241031,와이케이(YK)타워,0072538,소방구조용,운행중,20130828,20130828,11,1.75,20
8279,서울특별시 강남구 헌릉로569길 23,(세곡동),20240109,20250108,유진빌딩,0072739,장애인용,운행중,20140109,20140109,13,1.5,5
8280,서울특별시 강남구 테헤란로 325,(역삼동),20240818,20250817,어반벤치빌딩,0072508,승객용,운행중,20130814,20130814,20,2.5,21
8281,서울특별시 강남구 테헤란로 325,(역삼동),20240814,20250813,어반벤치빌딩,0072506,소방구조용,운행중,20130814,20130814,15,2.5,24
8282,서울특별시 강남구 선릉로130길 20,(삼성동),20231209,20241208,래미안삼성2차아파트,0100275,장애인용,운행중,20060324,20060324,15,1.5,14
8283,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072734,소방구조/장애인용,운행중,20131231,20131231,15,1.5,13
8284,서울특별시 강남구 테헤란로 142,(역삼동),20240323,20240922,아크플레이스,0101482,소방구조/장애인용,운행중,19970825,19970825,30,2.5,30
8285,서울특별시 강남구 논현로113길 5,(논현동),20240712,20250711,프라임아파트,0049210,장애인용,운행중,20040712,20040712,11,1,8
8286,서울특별시 강남구 광평로31길 27,(수서동),20240207,20240806,수서삼성아파트,0071041,장애인용,운행중,19970725,19970725,15,1,15
8287,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072725,소방구조/장애인용,운행중,20140205,20140205,15,1.5,15
8288,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072727,소방구조/장애인용,운행중,20140205,20140205,15,1.5,18
8289,서울특별시 강남구 영동대로142길 16,(청담동),20231226,20241225,청담래미안로이뷰,0072745,소방구조/장애인용,운행중,20131004,20131004,15,1.5,18
8290,서울특별시 강남구 영동대로142길 16,(청담동),20231226,20241225,청담래미안로이뷰,0072746,소방구조/장애인용,운행중,20131004,20131004,15,1.5,18
8291,서울특별시 강남구 영동대로142길 16,(청담동),20231226,20241225,청담래미안로이뷰,0072747,소방구조/장애인용,운행중,20131004,20131004,15,1.5,18
8292,서울특별시 강남구 역삼로 445,(대치동),20240105,20250104,반도빌딩,0100770,장애인용,운행중,20031124,20031124,13,1,8
8293,서울특별시 강남구 남부순환로 2806,(도곡동),20240309,20250308,군인공제회관,0071446,장애인용,운행중,19990903,19990903,21,2,11
8294,서울특별시 강남구 영동대로 417,(대치동),20230819,20240818,오토웨이타워,0089576,승객용,운행중,20131227,20131227,24,2,13
8295,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072733,소방구조/장애인용,운행중,20131231,20131231,15,1.5,15
8296,서울특별시 강남구 테헤란로13길 30,(역삼동),20240329,20250328,한우리T1빌딩,0089505,승객용,운행중,20131127,20131127,15,1,7
8297,서울특별시 강남구 영동대로142길 16,(청담동),20231226,20241225,청담래미안로이뷰,0072749,소방구조/장애인용,운행중,20131128,20131128,15,1.5,15
8298,서울특별시 강남구 테헤란로 142,(역삼동),20240323,20240922,아크플레이스,0101472,승객용,운행중,19980119,19980119,20,5,13
8299,서울특별시 강남구 테헤란로 142,(역삼동),20240323,20240922,아크플레이스,0101475,승객용,운행중,19980119,19980119,20,3.5,12
8300,서울특별시 강남구 언주로159길 27,(신사동),20231123,20241122,J&G빌딩,0101027,승객용,운행중,20041123,20041123,8,1,6
8301,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072724,소방구조/장애인용,운행중,20140205,20140205,15,1.5,15
8302,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072732,소방구조/장애인용,운행중,20140205,20140205,15,1.5,15
8303,서울특별시 강남구 테헤란로104길 19,(대치동),20240526,20250525,월드타워강남,0153391,장애인용,운행중,20220526,20220526,12,1.5,6
8304,서울특별시 강남구 테헤란로83길 33,(삼성동),20240525,20250524,나라키움삼성동B빌딩,0087630,장애인용,운행중,20130529,20130529,15,1,5
8305,서울특별시 강남구 논현로 611,(논현동),20230412,20240411,효림세울,0072182,승객용,운행중지(검사연기),20130430,20130430,6,1,5
8306,서울특별시 강남구 삼성로 212,(대치동),20240307,20240906,은마APT,0036053,승객용,운행중,19791001,19791001,13,1,14
8307,서울특별시 강남구 언주로 432,(역삼동),20240114,20250113,타워 432,0088262,소방구조/장애인용,운행중,20131203,20131203,15,1.5,16
8308,서울특별시 강남구 언주로 432,(역삼동),20240114,20250113,타워 432,0088263,소방구조/장애인용,운행중,20131203,20131203,15,1.5,16
8309,서울특별시 강남구 강남대로94길 51-14,(역삼동),20231227,20241226,프리우스아파트,0045426,장애인용,운행중,20060322,20060322,13,1,11
8310,서울특별시 강남구 도산대로 210,(논현동),20230926,20240925,7th Heaven,0071889,승객용,운행중,20060926,20060926,13,1.5,6
8311,서울특별시 강남구 강남대로84길 15,  (역삼동),20240527,20250526,강남역 효성해링턴타워 더퍼스트,0099861,소방구조/장애인용,운행중,20140217,20140217,13,1.75,22
8312,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107395,소방구조/장애/승객화물,운행중,20140324,20140324,15,1.75,15
8313,서울특별시 강남구 테헤란로 517,(삼성동),20240221,20250220,현대백화점(무역센터점),0078533,승객용,운행중,20120507,20120507,27,2,15
8314,서울특별시 강남구 논현로87길 41,(역삼동),20240413,20250412,신일유토빌,0037148,승객화물용,운행중,20030519,20220413,13,1.75,14
8315,서울특별시 강남구 강남대로126길 27,(논현동),20240812,20250811,카사미아,0049492,장애인용,운행중,20011024,20011024,11,1,5
8316,서울특별시 강남구 테헤란로 432,(대치동),20240602,20250601,DB금융센터,0100956,승객용,운행중,20011213,20230602,18,4,23
8317,서울특별시 강남구 선릉로158길 9,(청담동),20240522,20250521,이경민포레,0035798,승객용,운행중,20020509,20020509,10,1,5
8318,서울특별시 강남구 강남대로 432,(역삼동),20240313,20250312,점프밀라노관리단,0107799,소방구조용,운행중,20020620,20170313,17,1.75,12
8319,서울특별시 강남구 테헤란로 440,(대치동),20240202,20250201,포스코센터,0079583,장애인용,운행중,19940801,20180316,24,5,19
8320,서울특별시 강남구 선릉로86길 48,(대치동),20231108,20241107,동창빌딩,0100484,승객용,운행중,20021108,20021108,6,1,6
8321,서울특별시 강남구 테헤란로 134,(역삼동),20240126,20250125,포스코타워 역삼,0108308,소방구조용,운행중,20021211,20150130,20,2.5,33
8322,서울특별시 강남구 개포로25길 7,(개포동),20230908,20240907,우선빌딩,0065225,승객용,운행중,19970825,20210908,7,1,6
8323,서울특별시 강남구 광평로 185,(수서동),20240503,20241102,태화기독교사회복지관,0046501,장애인용,운행중,19950601,19950601,13,1.5,8
8324,서울특별시 강남구 테헤란로 521,(삼성동),20240122,20250121,그랜드 인터컨티넨탈 서울 파르나스,0076953,승객용,운행중,19880601,20201027,20,4,31
8325,서울특별시 강남구 도산대로 215,(신사동),20240729,20250128,나현빌딩,0078927,승객용,운행중,19920601,19920601,10,1,8
8326,서울특별시 강남구 논현로 50,(개포동),20231125,20241124,한영무역(주),0077833,승객용,운행중,20051125,20051125,6,1,4
8327,서울특별시 강남구 논현로154길 16,(신사동),20240410,20250409,삼륭빌딩,0009006,승객용,운행중,20040315,20040315,6,1,7
8328,서울특별시 강남구 논현로85길 57,(역삼동),20240412,20250411,건영기업(쌍마빌딩),0011563,승객용,운행중,19910304,20240412,7,1,6
8329,서울특별시 강남구 개포로20길 17,(개포동),20240719,20250718,조양빌딩,0065005,승객용,운행중,20040719,20040719,8,1,5
8330,서울특별시 강남구 테헤란로37길 7,(역삼동),20230930,20240929,조이타워,0066238,장애인용,운행중,20090930,20090930,15,1.75,15
8331,서울특별시 강남구 도곡로 320,(도곡동),20240204,20250203,래미안도곡카운티,0056917,소방구조/장애인용,운행중,20121005,20121005,17,1.75,19
8332,서울특별시 강남구 도산대로101길 38,(청담동),20240625,20250624,상지카일룸1차,0036655,장애인용,운행중,20030626,20030626,15,1.5,15
8333,서울특별시 강남구 역삼로3길 17-4,(역삼동),20231026,20241025,엘에프빌딩,0079481,장애인용,운행중,20121026,20121026,13,1.5,12
8334,서울특별시 강남구 논현로 218,(도곡동),20240805,20250204,역삼삼익아파트,0057537,승객용,운행중,19830601,19830601,8,1,13
8335,서울특별시 강남구 논현로97길 19-10,(역삼동),20240222,20250221,샘비엔에치,0009931,승객용,운행중,20020221,20020221,10,1,7
8336,서울특별시 강남구 언주로 117,(도곡동),20240527,20241126,개포4차우성APT,0009624,승객용,운행중,19850601,19850601,8,1,9
8337,서울특별시 강남구 영동대로 647, (삼성동),20240528,20250527,청담역푸르지오시티,0089624,소방구조용,운행중,20140320,20140320,17,1.75,24
8338,서울특별시 강남구 논현로158길 15,(신사동),20240330,20250329,A&GEM,0087595,승객용,운행중,20040302,20040302,15,1,9
8339,서울특별시 강남구 선릉로 748,(청담동),20240630,20241229,청담2차현대아파트,0008677,승객용,운행중,19900601,19900601,8,1,13
8340,서울특별시 강남구 남부순환로 2807,(도곡동),20240304,20250303,숙명여자중학교,0010531,승객용,운행중,20100304,20100304,17,1,5
8341,서울특별시 강남구 영동대로 647, (삼성동),20240528,20250527,청담역푸르지오시티,0089622,소방구조/장애인용,운행중,20140320,20140320,17,1.75,25
8342,서울특별시 강남구 학동로46길 25,(논현동),20240310,20250309,클로버,0072853,승객용,운행중,20140217,20140217,15,1,5
8343,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009331,승객용,운행중,19851023,20180920,11,1,12
8344,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009333,승객용,운행중,19851023,20181029,11,1,12
8345,서울특별시 강남구 테헤란로 152,(역삼동),20240508,20250507,강남파이낸스센터(주),0079634,장애인용,운행중,20010628,20010628,13,0.75,2
8346,서울특별시 강남구 강남대로66길 7,(역삼동),20240609,20250608,부성빌딩,0008602,승객용,운행중,20060105,20060105,11,1,6
8347,서울특별시 강남구 남부순환로375길 9-1,(도곡동),20240312,20250311,도곡리치빌1동,0010533,승객용,운행중,20040312,20040312,8,1,5
8348,서울특별시 강남구 봉은사로 133,(논현동),20230224,20230823,엠제이엘테크놀러지(주),0008013,승객용,운행중지(검사연기),19921001,19921001,15,1.5,12
8349,서울특별시 강남구 영동대로 513,(삼성동),20240207,20250206,트레이드타워,0067242,승객용,운행중,19880601,20170224,23,6,22
8350,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107384,소방구조/장애/승객화물,운행중,20140326,20140326,15,1.5,13
8351,서울특별시 강남구 봉은사로 634,(삼성동),20240513,20250512,삼성동20-타워,0010608,승객용,운행중,20060306,20060306,13,1.5,8
8352,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240623,20250622,강남데시앙포레아파트,0107371,소방구조/장애/승객화물,운행중,20140401,20140401,15,1.5,13
8353,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107396,소방구조/장애/승객화물,운행중,20140402,20140402,15,1.75,16
8354,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107398,소방구조/장애/승객화물,운행중,20140402,20140402,15,1.5,14
8355,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107374,소방구조/장애/승객화물,운행중,20140326,20140326,15,1.75,17
8357,서울특별시 강남구 언주로87길 44,(역삼동),20240413,20250412,상우빌딩,0009611,승객용,운행중,19920320,20210413,6,1,5
8358,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107420,소방구조용,운행중,19971128,20140305,13,1.75,30
8359,서울특별시 강남구 영동대로128길 55,(삼성동),20240207,20250206,다우림 하우스,0007493,장애인용,운행중,20060207,20060207,11,1,6
8360,서울특별시 강남구 강남대로 328,(역삼동),20240327,20250326,강남역쉐르빌,0072647,승객용,운행중,20140327,20140327,17,2,25
8361,서울특별시 강남구 언주로 854,(신사동),20240314,20250313,서우홀딩스,0077676,승객용,운행중,19900601,20090324,15,1,8
8362,서울특별시 강남구 봉은사로111길 5,(삼성동),20240221,20250220,(주)씨에이치엠,0089698,장애인용,운행중,20140221,20140221,15,1,7
8363,서울특별시 강남구 삼성로 434,(대치동),20240311,20250310,(주)익성,0009224,소방구조/장애인용,운행중,20101210,20101210,13,1.75,18
8364,서울특별시 강남구 테헤란로 지하 538,(삼성동),20240113,20250112,서울교통공사2호선삼성역,0007843,장애인용,운행중,20050113,20050113,15,0.75,2
8365,서울특별시 강남구 테헤란로 101,(역삼동),20240304,20250303,강남이즈타워,0009271,장애인용,운행중,20041007,20041007,15,1.5,18
8366,서울특별시 강남구 자곡로 180,(자곡동),20240204,20250203,강남유탑유블레스,0089639,승객용,운행중,20140220,20140220,15,1.75,14
8367,서울특별시 강남구 자곡로 180,(자곡동),20240204,20250203,강남유탑유블레스,0089645,승객용,운행중,20140204,20140204,15,1.75,14
8368,서울특별시 강남구 삼성로 150,(대치동),20240124,20250123,미도아파트,0010035,승객용,운행중,19850601,20070714,8,1,14
8369,서울특별시 강남구 선릉로190길 90,(청담동),20240729,20250128,청담씨티2차아파트,0008930,전망용,운행중,19920601,19920601,17,1,11
8370,서울특별시 강남구 강남대로 502,(논현동),20240118,20250117,서희타워,0101448,승객용,운행중,19880601,20130117,11,1,8
8371,서울특별시 강남구 일원로 81,(일원동),20231017,20241016,삼성의료원양성자센터,0089648,장애인용,운행중,20140206,20140206,19,2,8
8372,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107375,소방구조/장애/승객화물,운행중,20140324,20140324,15,1.75,16
8373,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107377,소방구조/장애/승객화물,운행중,20140324,20140324,15,1.75,16
8374,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107378,소방구조/장애/승객화물,운행중,20140326,20140326,15,1.75,15
8375,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107383,소방구조/장애/승객화물,운행중,20140326,20140326,15,1.5,13
8376,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107382,소방구조/장애/승객화물,운행중,20140326,20140326,15,1.5,14
8377,서울특별시 강남구 테헤란로 152,(역삼동),20240720,20250719,강남파이낸스센터(주),0079604,승객용,운행중,20000221,20000221,21,2,9
8378,서울특별시 강남구 강남대로48길 4,(도곡동),20240214,20250213,한스빌딩,0009540,승객용,운행중,20040625,20040625,11,1,7
8379,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107390,소방구조/장애/승객화물,운행중,20140324,20140324,15,1.75,17
8380,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107380,소방구조/장애/승객화물,운행중,20140324,20140324,15,1.75,16
8381,서울특별시 강남구 삼성로 150,(대치동),20240125,20250124,미도아파트,0010055,승객용,운행중,19850601,20070904,8,1,14
8382,서울특별시 강남구 삼성로 212,(대치동),20240308,20240907,은마APT,0036045,승객용,운행중,19791001,19791001,17,1,14
8383,서울특별시 강남구 강남대로 328,(역삼동),20240327,20250326,강남역쉐르빌,0072648,장애인용,운행중,20140327,20140327,17,2,25
8384,서울특별시 강남구 언주로122길 25,(논현동),20240216,20250215,논현두산위브2단지,0009141,장애인용,운행중,20040216,20040216,15,1,16
8385,서울특별시 강남구 언주로30길 26,(도곡동),20240608,20250607,삼성생명도곡3사옥,0079648,승객용,운행중,20040311,20040311,17,1,2
8386,서울특별시 강남구 삼성로 150,(대치동),20240123,20250122,미도아파트,0010023,승객용,운행중,19850601,20070820,8,1,14
8387,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107391,소방구조/장애/승객화물,운행중,20140324,20140324,15,1.75,16
8388,서울특별시 강남구 언주로30길 26,(도곡동),20240331,20250330,타워팰리스3차,0087375,승객용,운행중,20030531,20030531,17,4,17
8389,서울특별시 강남구 강남대로 642,(신사동),20240507,20241106,송천빌딩,0009177,승객용,운행중,19930601,19930601,11,1,6
8390,서울특별시 강남구 논현로 52,(개포동),20240619,20250618,남현빌딩,0012327,승객용,운행중,19960212,20200619,10,1,6
8391,서울특별시 강남구 압구정로2길 15,(신사동),20240428,20250427,신사아이빌,0009736,장애인용,운행중,20060314,20060314,15,1,8
8392,서울특별시 강남구 영동대로 513,(삼성동),20240504,20250503,트레이드타워,0067252,승객용,운행중,19880601,20180510,20,6,18
8393,서울특별시 강남구 강남대로158길 34-2,(신사동),20240520,20250519,신사동518-18공동주택,0089666,승객용,운행중,20140213,20140213,4,0.75,5
8394,서울특별시 강남구 테헤란로33길 13-3,(역삼동),20240228,20250227,EMC타워,0089669,장애인용,운행중,20140228,20140228,15,1.5,11
8395,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240625,20250624,강남데시앙포레아파트,0107386,소방구조/장애/승객화물,운행중,20140307,20140307,15,1.5,12
8396,서울특별시 강남구 테헤란로 145,(역삼동),20240328,20250327,우신빌딩,0034515,소방구조/장애인용,운행중,20010316,20230721,16,2,24
8397,서울특별시 강남구 봉은사로 418,(삼성동),20230803,20240802,HS빌딩,0009382,승객용,운행중,19930226,20210803,13,1.5,10
8398,서울특별시 강남구 테헤란로 517,(삼성동),20240221,20250220,현대백화점(무역센터점),0078531,승객용,운행중,20120507,20120507,27,2,15
8399,서울특별시 강남구 학동로87길 7,(청담동),20240308,20250307,청담현대아파트,0034478,승객용,운행중,19830601,20070319,10,1,10
8400,서울특별시 강남구 테헤란로 411,(삼성동),20240503,20250502,성담빌딩,0035617,소방구조용,운행중,19910601,20080507,8,1.75,22
