,address1,address2,applcBeDt,applcEnDt,buldNm,elevatorNo,elvtrAsignNo,elvtrDetailForm,elvtrDiv,elvtrForm,elvtrKindNm,elvtrSttsNm,frstInstallationDe,inspctInsttNm,installationDe,installationPlace,liveLoad,mnfcturcpnynm,ratedCap,ratedSpeed,shuttleFloorCnt,sido,sigungu
99,서울특별시 강남구 삼성로 212,(대치동),20240328,20240927,은마APT,0036037,10,VVVF,엘리베이터,권상식,승객용,운행중,19791001,서울강남지사,19791001,7-1,1150,엘지산전(주) 창원공장,17,1,14,서울,강남구
100,서울특별시 강남구 삼성로 212,(대치동),20240308,20240907,은마APT,0036066,39,VVVF,엘리베이터,권상식,승객용,운행중,19791009,서울강남지사,19791009,30-1,900,엘지산전(주) 창원공장,13,1,14,서울,강남구
101,서울특별시 강남구 삼성로 212,(대치동),20240530,20241129,은마APT,0036061,34,VVVF,엘리베이터,권상식,승객용,운행중,19791009,서울강남지사,19791009,26-1,1150,엘지산전(주) 창원공장,17,1,14,서울,강남구
102,서울특별시 강남구 언주로 527,(역삼동),20240622,20250621,강남텔레피아,0010377,2,VVVF,엘리베이터,권상식,승객용,운행중,20010330,서울강남지사,20010330,1-2,750,오티스엘리베이터(유)창원공장,11,1.5,14,서울,강남구
103,서울특별시 강남구 광평로19길 10,(수서동),20240613,20250612,수서10단지까치마을아파트,0009576,6,VVVF,엘리베이터,권상식,승객용,운행중,19930721,서울강남지사,20160429,1003-1,900,현대엘리베이터(주),13,1.5,15,서울,강남구
104,서울특별시 강남구 논현로 425,(역삼동),20240228,20250227,마이다스빌딩,0033046,1,VVVF,엘리베이터,권상식,승객용,운행중,20031203,서울강남지사,20031203,1-1,750,오티스엘리베이터(유)창원공장,11,1,7,서울,강남구
105,서울특별시 강남구 삼성로 352,(대치동),20231121,20241120,창진빌딩,0100852,1,VVVF,엘리베이터,권상식,장애/전망용,운행중,20051111,서울강남지사,20051111,1-1,1000,오티스엘리베이터(유)창원공장,15,1,9,서울,강남구
106,서울특별시 강남구 강남대로 284,(도곡동),20240308,20260307,효성벤츠타워,0010260,3,VVVF,엘리베이터,권상식,자동차용,운행중,20040315,서울강남지사,20040315,1-3,3000,티케이엘리베이터코리아(주),0,0.75,6,서울,강남구
107,서울특별시 강남구 개포로 229,(개포동),20240508,20250507,엠&제이빌딩,0056907,1,VVVF,엘리베이터,권상식,승객용,운행중,20031208,서울강남지사,20031208,1-1,550,오티스엘리베이터(유)창원공장,8,1,6,서울,강남구
108,서울특별시 강남구 봉은사로108길 39,(삼성동),준성빌딩,0066688,2,교류,엘리베이터,유압식,자동차용,운행중지(불합격),19890216,서울강남지사,19890216,1-2,2000,(주)선산기계,0.33,2,서울,강남구,,,
109,서울특별시 강남구 삼성로 352,(대치동),20240602,20260601,창진빌딩,0075950,2,교류,엘리베이터,유압식,자동차용,운행중,20051112,서울강남지사,20051112,1-2,3000,롯데알미늄(주)_폐업,0.33,2,서울,강남구,
110,서울특별시 강남구 논현로149길 53,(논현동),20240611,20241210,래성빌딩,0010389,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,19920601,1-1,550,(주)케이이에스,8,1,5,서울,강남구
111,서울특별시 강남구 논현로175길 25,(신사동),20240320,20250319,다보빌딩,0009859,1,VVVF,엘리베이터,권상식,승객용,운행중,19841101,서울강남지사,20050303,1-1,900,오티스엘리베이터(유)창원공장,13,1,6,서울,강남구
112,서울특별시 강남구 논현로157길 13,(신사동),20240322,20250321,성지유빌딩,0009858,1,VVVF,엘리베이터,권상식,승객용,운행중,20040322,서울강남지사,20040322,1-1,750,오티스엘리베이터(유)창원공장,11,1,4,서울,강남구
113,서울특별시 강남구 논현로167길 16,(신사동),20240828,20250227,삼구빌딩,0107517,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-1,750,티케이엘리베이터코리아(주),11,1,7,서울,강남구
114,서울특별시 강남구 테헤란로 211,(역삼동),20231224,20241223,(재)한국고등교육재단,0079198,2,VVVF,엘리베이터,권상식,승객용,운행중,20120828,서울강남지사,20120828,1-2,1150,(주)쉰들러엘리베이터,17,3,21,서울,강남구
115,서울특별시 강남구 테헤란로 211,(역삼동),20231224,20241223,(재)한국고등교육재단,0079199,3,VVVF,엘리베이터,권상식,장애인용,운행중,20120828,서울강남지사,20120828,1-3,1150,(주)쉰들러엘리베이터,17,3,21,서울,강남구
116,서울특별시 강남구 도곡로1길 25,(역삼동),20231106,20241105,강산빌딩(강산건설(주)),0079480,1,VVVF,엘리베이터,권상식,장애인용,운행중,20120925,서울강남지사,20120925,1-1,1150,티케이엘리베이터코리아(주),17,1.5,12,서울,강남구
117,서울특별시 강남구 헌릉로570길 34, (세곡동),20231203,20241202,리엔파크프라자,0079249,1,VVVF,엘리베이터,권상식,장애인용,운행중,20121113,서울강남지사,20121113,1-1,1000,티케이엘리베이터코리아(주),15,1.5,7,서울,강남구
118,서울특별시 강남구 학동로 지하 508,(청담동),20230831,20240830,서울교통공사7호선청담역,0056819,1,VVVF,엘리베이터,권상식,장애인용,운행중,20000731,서울강남지사,20120817,1-1,1000,건영엘리베이터(주),15,0.75,2,서울,강남구
119,서울특별시 강남구 언주로93길 32-3,(역삼동),20240327,20250326,KS빌,0079484,1,VVVF,엘리베이터,권상식,승객용,운행중,20121026,서울강남지사,20121026,1-1,550,현대엘리베이터(주),8,1,5,서울,강남구
120,서울특별시 강남구 일원로14길 25,(일원동),푸른마을아파트,0075185,7,VVVF,엘리베이터,권상식,승객용,운행중지(불합격),19930601,서울강남지사,20160705,104-2,550,현대엘리베이터(주),8,1.5,15,서울,강남구,,
121,서울특별시 강남구 도산대로26길 16,(논현동),20240421,20250420,지유페이턴트하우스,0066158,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20210421,1-1,550,현대엘리베이터(주),7,1,6,서울,강남구
122,서울특별시 강남구 도산대로 211,(신사동),20240802,20250201,동현빌딩,0078672,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-1,750,엘지산전(주) 창원공장,11,1,6,서울,강남구
123,서울특별시 강남구 강남대로146길 25,(논현동),20230809,20240808,전원빌딩,0009037,1,VVVF,엘리베이터,권상식,승객용,운행중,19911201,서울강남지사,20220809,1-1,900,(주)세계산전,12,1,7,서울,강남구
124,서울특별시 강남구 테헤란로 419,(삼성동),20230808,20240807,강남파이낸스플라자,0034407,5,VVVF,엘리베이터,권상식,소방구조용,운행중,19940929,서울강남지사,20160705,1-5,750,티케이엘리베이터코리아(주),11,1.75,25,서울,강남구
125,서울특별시 강남구 도곡로 219,(역삼동),20230921,20240920,우노무역(주),0066469,1,VVVF,엘리베이터,권상식,승객용,운행중,19940801,서울강남지사,20200921,1-1,750,티케이엘리베이터코리아(주),10,1,7,서울,강남구
126,서울특별시 강남구 테헤란로 437,(삼성동),20240128,20250127,삼영빌딩,0067407,2,VVVF,엘리베이터,권상식,승객용,운행중,19930910,서울강남지사,20210128,1-2,750,현대엘리베이터(주),10,1.5,12,서울,강남구
127,서울특별시 강남구 논현로 836,(신사동),20231226,20241225,(주)삼신다이아몬드,0007671,1,VVVF,엘리베이터,권상식,승객용,운행중,19941128,서울강남지사,20191226,1-1,550,현대엘리베이터(주),7,1,8,서울,강남구
128,서울특별시 강남구 테헤란로70길 16,(대치동),20240608,20241207,동산빌딩,0077869,2,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-2,1000,엘지산전(주) 창원공장,15,1,8,서울,강남구
129,서울특별시 강남구 논현로38길 34,(도곡동),20240610,20241209,경향빌딩,0007942,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,19920601,1-1,450,유니버스승강기-취소,6,1,7,서울,강남구
130,서울특별시 강남구 언주로129길 15,(논현동),20240924,20250323,송원빌딩,0008839,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,19930601,1-1,450,(주)삼일엘텍,6,1,4,서울,강남구
131,서울특별시 강남구 도산대로 535,(청담동),20240216,20250215,용강빌딩,0008826,1,VVVF,엘리베이터,권상식,승객용,운행중,20110216,서울강남지사,20110216,1-1,750,동부엘리베이터,11,0.75,4,서울,강남구
132,서울특별시 강남구 봉은사로1길 39,(논현동),20240722,20250721,유성빌딩,0011630,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20110411,1-1,680,티케이엘리베이터코리아(주),10,1,7,서울,강남구
133,서울특별시 강남구 삼성로 434,(대치동),20240311,20250310,(주)익성,0009223,1,VVVF,엘리베이터,권상식,소방구조용,운행중,20101210,서울강남지사,20101210,1-1,750,현대엘리베이터(주),11,1.75,18,서울,강남구
134,서울특별시 강남구 도산대로 536,(청담동),20221227,20231226,프리마호텔,0101022,3,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20170615,1-3,1150,(주)쉰들러엘리베이터,17,2,11,서울,강남구
135,서울특별시 강남구 도산대로 536,(청담동),20221230,20231229,프리마호텔,0101021,2,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20170518,1-2,1150,(주)쉰들러엘리베이터,17,2,11,서울,강남구
136,서울특별시 강남구 논현로163길 10,(신사동),20240416,20241015,베드로빌딩,0087579,1,VVVF,엘리베이터,권상식,승객용,운행중,19920625,서울강남지사,19920625,1-1,750,엘지산전(주) 창원공장,11,1,9,서울,강남구
137,서울특별시 강남구 압구정로28길 25,(신사동),20240612,20241211,동심빌딩,0079017,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-1,750,엘지산전(주) 창원공장,11,1,9,서울,강남구
138,서울특별시 강남구 영동대로 702,(청담동),20240728,20250127,화천회관,0101619,1,VVVF,엘리베이터,권상식,승객용,운행중,19910608,서울강남지사,19910608,1-1,1000,오티스엘리베이터(유)창원공장,15,1.5,11,서울,강남구
139,서울특별시 강남구 선릉로132길 42,(청담동),20240214,20240813,청담현대빌라,0008519,1,교류,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,19920601,1-1,550,현대엘리베이터(주),8,1,7,서울,강남구
140,서울특별시 강남구 테헤란로6길 7,(역삼동),20240915,20250314,동영빌딩,0008285,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,19920601,1-1,550,엘지산전(주) 창원공장,8,1,5,서울,강남구
141,서울특별시 강남구 개포로 666,(일원동),20240218,20250217,해주빌딩,0007604,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,20210218,1-1,550,현대엘리베이터(주),7,1,6,서울,강남구
142,서울특별시 강남구 양재대로55길 29,(일원동),20231010,20241009,대평빌딩,0008089,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20200923,1-1,550,현대엘리베이터(주),7,1,6,서울,강남구
143,서울특별시 강남구 강남대로 560,(논현동),20240615,20250614,삼익전자공업(주),0008154,1,VVVF,엘리베이터,권상식,장애인용,운행중,19921116,서울강남지사,20210615,1-1,1000,현대엘리베이터(주),13,1.75,15,서울,강남구
144,서울특별시 강남구 도산대로55길 49,(청담동),20240222,20250221,윤소미빌딩,0033788,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,20210222,1-1,600,오티스엘리베이터(유)서울,8,1,8,서울,강남구
145,서울특별시 강남구 논현로 338,(역삼동),20231224,20241223,(재)극동방송강남,0078632,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,20191224,1-1,1000,오티스엘리베이터(유)서울,13,1.5,11,서울,강남구
146,서울특별시 강남구 강남대로136길 24,(논현동),20231101,20240430,힐튼하우스,0079507,1,VVVF,엘리베이터,권상식,승객용,운행중,19980221,서울강남지사,19980221,1-1,1000,현대엘리베이터(주),15,1,5,서울,강남구
147,서울특별시 강남구 영동대로106길 41,(삼성동),20231104,20240503,동영빌딩,0079259,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-1,550,엘지산전(주) 창원공장,8,1,5,서울,강남구
148,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075154,14,VVVF,엘리베이터,권상식,화물용,운행중,19910601,서울강남지사,19910601,1-14,2500,후지테크코리아(주),1,7,서울,강남구,
149,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075152,12,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-12,1350,후지테크코리아(주),20,1.75,6,서울,강남구
150,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075148,8,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-8,1350,후지테크코리아(주),20,2,13,서울,강남구
151,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075146,6,VVVF,엘리베이터,권상식,화물용,운행중,19910601,서울강남지사,19910601,1-6,4000,후지테크코리아(주),0,0.75,4,서울,강남구
152,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075143,3,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-3,1350,후지테크코리아(주),20,2,9,서울,강남구
153,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075149,9,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-9,1350,후지테크코리아(주),20,2,11,서울,강남구
154,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075151,11,VVVF,엘리베이터,권상식,소방구조용,운행중,19910601,서울강남지사,19910601,1-11,1350,후지테크코리아(주),20,2,13,서울,강남구
155,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075153,13,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-13,1350,후지테크코리아(주),20,1.75,7,서울,강남구
156,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075155,15,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-15,450,후지테크코리아(주),6,1,7,서울,강남구
157,서울특별시 강남구 선릉로145길 12,(논현동),20240216,20240815,현대빌딩,0034701,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,19920601,1-1,350,신일엘리베이터,4,0.75,4,서울,강남구
158,서울특별시 강남구 논현로149길 75,(논현동),20240503,20250502,유진빌딩,0065104,1,VVVF,엘리베이터,권상식,승객용,운행중,19900601,서울강남지사,20190503,1-1,550,(주)다원엘리베이터,8,1,6,서울,강남구
159,서울특별시 강남구 봉은사로 321,(논현동),20240115,20250114,대화빌딩,0077217,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20210115,1-1,450,현대엘리베이터(주),6,1,6,서울,강남구
160,서울특별시 강남구 영동대로 720,(청담동),20240410,20250409,원일빌딩,0075852,1,VVVF,엘리베이터,권상식,승객용,운행중,19941027,서울강남지사,20200410,1-1,1150,티케이엘리베이터코리아(주),15,1,11,서울,강남구
161,서울특별시 강남구 역삼로 138,(역삼동),20240813,20250812,동광빌딩,0010552,1,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20240813,1-1,550,오티스엘리베이터(유)서울,7,1,7,서울,강남구
162,서울특별시 강남구 선릉로 820,(청담동),20240201,20250131,남한강빌딩,0009001,2,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20200227,1-2(우),600,현대엘리베이터(주),8,1.5,10,서울,강남구
163,서울특별시 강남구 역삼로3길 11,(역삼동),20240427,20250426,광성빌딩,0075737,1,VVVF,엘리베이터,권상식,승객용,운행중,19850601,서울강남지사,20220427,1-1,550,티케이엘리베이터코리아(주),7,1.5,12,서울,강남구
164,서울특별시 강남구 역삼로3길 11,(역삼동),20240519,20250518,광성빌딩,0075738,2,VVVF,엘리베이터,권상식,승객용,운행중,19850601,서울강남지사,20220519,1-2,550,티케이엘리베이터코리아(주),7,1.5,12,서울,강남구
165,서울특별시 강남구 논현로152길 10,(신사동),20231104,20241103,삼영빌딩,0057837,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,20201104,1-1,900,오티스엘리베이터(유)서울,12,1,8,서울,강남구
166,서울특별시 강남구 역삼로 558,(대치동),20240622,20250621,안양빌딩,0033768,1,VVVF,엘리베이터,권상식,승객용,운행중,19890302,서울강남지사,20180622,1-1,900,오티스엘리베이터(유)서울,13,1,9,서울,강남구
167,서울특별시 강남구 삼성로64길 5,(대치동),20230907,20240906,대치현대아파트,0078085,5,VVVF,엘리베이터,권상식,장애인용,운행중,19990108,서울강남지사,19990108,103,1000,현대엘리베이터(주),15,1,14,서울,강남구
168,서울특별시 강남구 삼성로64길 5,(대치동),20230907,20240906,대치현대아파트,0078083,3,VVVF,엘리베이터,권상식,장애인용,운행중,19990108,서울강남지사,19990108,102-1,1000,현대엘리베이터(주),15,1,15,서울,강남구
169,서울특별시 강남구 삼성로64길 5,(대치동),20230907,20240906,대치현대아파트,0078084,4,VVVF,엘리베이터,권상식,장애인용,운행중,19990108,서울강남지사,19990108,102-2,1000,현대엘리베이터(주),15,1,15,서울,강남구
170,서울특별시 강남구 삼성로64길 5,(대치동),20240602,20241201,대치현대아파트,0078081,1,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,19990112,서울강남지사,19990112,101-1,1000,현대엘리베이터(주),15,1.5,25,서울,강남구
