발생일자,건물명,승강기고유번호,주소,사고구분
2023-06-28,별사랑마을2-7단지아파트,2130655,"경기도 남양주시 별내3로 159 (별내동, 별사랑마을2-7단지아파트)",중대사고
2023-06-28,제주시농협하나로마트노형점,9800214,제주특별자치도 제주시 월광로 77 (노형동),중대사고
2023-07-02,이노시티애시앙1단지,7065326,전라남도 나주시 한빛로 91 (빛가람동),중대사고
2023-07-06,이마트연수점,3806002,인천광역시 연수구 경원대로 184 (동춘동),중대사고
2023-07-06,비전동프라우빌딩,3804595,경기도 평택시 비전5로 16 (비전동),중대사고
2023-07-07,브라운스톤천호,1802003,서울특별시 강동구 천호대로 1006 (성내동),중대사고
2023-07-08,메트로패밀리,2012453,경기도 평택시 중앙로 46 (평택동),중대사고
2023-07-08,한국철도공사경원선의정부역,3800062,경기도 의정부시 평화로 525 (의정부동),중대사고
2023-07-10,울산호계동한양수자인,8085121,"울산광역시 북구 호수중앙로 46 (호계동, 한양수자인1차)",중대사고
2023-07-11,태석오피스텔,8047321,부산광역시 사하구 동매로 42 (하단동),중대사고
2023-07-13,롯데쇼핑(주)롯데마트 오산점,3801079,경기도 오산시 경기대로 271 (오산동),중대사고
2023-07-13,한국철도공사경원선가능역,2072461,경기도 의정부시 평화로 633 (가능동),중대사고
2023-07-14,롯데마트군산점,7801466,전라북도 군산시 수송로 185 (수송동),중대사고
2023-07-14,이마트은평점,0069204,서울특별시 은평구 은평로 111 (응암동),중대사고
2023-07-15,신세계본점(신관),1801542,서울특별시 중구 소공로 63 (충무로1가),중대사고
2023-07-16,(주)비트플렉스,1800803,서울특별시 성동구 왕십리광장로 17 (행당동),중대사고
2023-07-17,전주에코시티더샵,7053500,"전라북도 전주시 덕진구 세병로 42 (송천동2가, 에코시티더샵)",중대사고
2023-07-21,하안주공13단지아파트,2117868,경기도 광명시 하안로 238 (하안동),중대사고
2023-07-22,충북대학교병원,5803254,충청북도 청주시 서원구 1순환로 776 (개신동),중대사고
2023-07-24,목동하이페리온2 오피스텔,0058893,"서울특별시 양천구 오목로 300 (목동, 현대하이페리온2)",중대사고
2023-07-25,세종시 장애인형 국민체육센터,5084333,세종특별자치시 시청대로 591 (반곡동),중대사고
2023-07-27,더피나클강남,1802797,서울특별시 강남구 학동로 343 (논현동),중대사고
2023-07-30,롯데월드몰,1810006,서울특별시 송파구 올림픽로 240 (잠실동),중대사고
2023-07-31,대구교통공사 2호선 대실역,6802360,대구광역시 달성군 다사읍 달구벌대로 지하 888 ,중대사고
2023-08-01,한국철도공사 대전역사,5804244,대전광역시 동구 중앙로 215 (정동),중대사고
2023-08-01,한국철도공사 대전역사,5804246,대전광역시 동구 중앙로 215 (정동),중대사고
2023-08-01,이마트 신세계 김해점,8804388,"경상남도 김해시 김해대로 2232 (외동, 이마트 신세계 김해점)",중대사고
2023-08-03,SM빌딩,7034072,광주광역시 광산구 첨단중앙로106번길 29 (월계동),중대사고
2023-08-04,한국철도공사 대전역사,5804246,대전광역시 동구 중앙로 215 (정동),중대사고
2023-08-04,평택역사,3804608,경기도 평택시 평택로 51 (평택동),중대사고
2023-08-05,(주)강원랜드컨벤션타워,4800020,강원도 정선군 사북읍 하이원길 265 ,중대사고
2023-08-05,이마트 신세계 김해점,8805301,"경상남도 김해시 김해대로 2232 (외동, 이마트 신세계 김해점)",중대사고
2023-08-05,예림요양원,2254408,경기도 고양시 일산서구 덕이로 104-20(덕이동) ,중대사고
2023-08-06,당진송악e-편한세상아파트,5009182,충청남도 당진시 송악읍 반촌로 103 ,중대사고
2023-08-07,신세계백화점의정부점,3804127,경기도 의정부시 평화로 525 (의정부동),중대사고
2023-08-07,상계주공11단지아파트,0095822,서울특별시 노원구 동일로227길 25 (상계동),중대사고
2023-08-08,논현1문화센터,0076565,서울특별시 강남구 학동로20길 25 (논현동),중대사고
2023-08-12,송산푸르지오아파트,2099478,"경기도 의정부시 용현로 111  (민락동, 송산푸르지오)",중대사고
2023-08-12,(주)신세계사이먼여주점,3809402,경기도 여주시 명품로 360 (상거동),중대사고
2023-08-13,도농부영애시앙아파트,2038969,경기도 남양주시 도농로 24 (도농동),중대사고
2023-08-14,연세의료원,1806500,서울특별시 서대문구 연세로 50-1 (신촌동),중대사고
2023-08-14,홈플러스울산점,8803866,울산광역시 중구 번영로 475 (복산동),중대사고
2023-08-15,(주)이마트죽전점,3800400,경기도 용인시 수지구 포은대로 552 (죽전동),중대사고
2023-08-16,동진맨션아파트,2006023,"경기도 수원시 장안구 정조로1060번길 5 (송죽동, 동진맨션아파트)",중대사고
2023-08-18,(주)강원랜드메인타워,4800001,강원특별자치도 정선군 사북읍 하이원길 265 ,중대사고
2023-08-19,서울교통공사 2호선 신도림역,1807302,서울특별시 구로구 새말로 117-21 (신도림동),중대사고
2023-08-21,강변테크노마트(주),0082507,서울특별시 광진구 광나루로56길 85 (구의동),중대사고
2023-08-21,한국철도공사경원선가능역,3807645,경기도 의정부시 평화로 633 (가능동),중대사고
2023-08-22,한양수자인2단지아파트,2098608,경기도 양주시 고읍로 117-7 (만송동),중대사고
2023-08-22,퍼스트,6059379,대구광역시 동구 효신로 84-4 (효목동),중대사고
2023-08-23,이마트연수점,3806008,인천광역시 연수구 경원대로 184 (동춘동),중대사고
2023-08-25,군포MG새마을금고 본점사옥,2185134,경기도 군포시 군포로 522  (당동),중대사고
2023-08-27,하안주공7단지아파트,2043177,경기도 광명시 금당로 13 (하안동),중대사고
2023-08-28,E-MART강릉점,4800609,강원특별자치도 강릉시 경강로 2398-10 (송정동),중대사고
2023-08-28,행당한진타운상가,1801378,서울특별시 성동구 행당로 84 (행당동),중대사고
2023-08-30,한국철도공사경춘선마석역,3807671,경기도 남양주시 화도읍 마석중앙로 107 ,중대사고
2023-08-30,한국철도공사경원선의정부역,3807610,경기도 의정부시 평화로 525 (의정부동),중대사고
2023-08-31,동화마을휴먼시아2단지아파트,2086294,경기도 화성시 봉담읍 동화새터길 89 (동화마을휴먼시아2단지),중대사고
2023-09-01,KORAIL 수리산역,2054502,경기도 군포시 번영로 385 (산본동),중대사고
2023-09-03,현대백화점신촌점(신관),1801206,서울특별시 서대문구 연세로 13 (창천동),중대사고
2023-09-05,한화커넥트(주),1801415,서울특별시 중구 한강대로 405 (봉래동2가),중대사고
2023-09-05,신세계본점(신관),0038467,서울특별시 중구 소공로 63 (충무로1가),중대사고
2023-09-05,신세계본점(신관),1801553,서울특별시 중구 소공로 63 (충무로1가),중대사고
2023-09-08,이마트칠성점,6800118,대구광역시 북구 침산로 93  (칠성동2가),중대사고
2023-09-08,용인세브란스병원,3813067,경기도 용인시 기흥구 동백죽전대로 363 ,중대사고
2023-09-09,CGV청주점,5800587,충청북도 청주시 상당구 상당로81번길 63 (서문동),중대사고
2023-09-13,이천CGV,3805690,경기도 이천시 중리천로 58 (중리동),중대사고
2023-09-15,(주)신세계경기점,3804612,경기도 용인시 수지구 포은대로 536 (죽전동),중대사고
2023-09-17,드림아트온,8088948,부산광역시 금정구 식물원로9번길 26 (장전동),중대사고
2023-09-17,KORAIL 범계역,3802485,경기도 안양시 동안구 동안로 지하130 (호계동),중대사고
2023-09-18,서울교통공사6호선역촌역,1800575,서울특별시 은평구 서오릉로 지하 63 (녹번동),중대사고
2023-09-19,일산임광진흥아파트,2077311,"경기도 고양시 일산서구 탄현로 133 (탄현동, 일산임광진흥아파트)",중대사고
2023-09-20,한국철도공사분당선-수원역,3800681,경기도 수원시 팔달구 덕영대로 924 (매산로1가),중대사고
2023-09-21,(주)신세계백화점강남점,1805105,서울특별시 서초구 신반포로 176 (반포동),중대사고
2023-09-25,대구교통공사 2호선 다사역,6802101,대구광역시 달성군 다사읍 다사역로 지하 30 ,중대사고
2023-09-25,부산교통공사3호선덕천역,8803608,부산광역시 북구 금곡대로 지하 14 (덕천동),중대사고
2023-09-26,르네상스요양원,8104641,경상남도 고성군 하이면 공룡로 224 ,중대사고
2023-09-26,메가폴리스,5800747,충청북도 청주시 흥덕구 풍산로 15 (가경동),중대사고
2023-09-26,롯데마트판교점,3807738,경기도 성남시 분당구 대왕판교로606번길 58 (삼평동),중대사고
2023-09-27,이랜드리테일NC경산점,6802937,경상북도 경산시 중앙로 39 (중방동),중대사고
2023-09-28,킹스불가마,5028655,대전광역시 동구 신기로 78 (가오동),중대사고
2023-10-02,한강롯데캐슬22단지,2204017,"경기도 김포시 김포한강11로 107 (운양동, 한강롯데캐슬 22단지)",중대사고
2023-10-05,온천동 SK HUB SKY 연결보도육교,8036833,부산광역시 동래구 중앙대로 1522 ,중대사고
2023-10-06,(주)신세계백화점강남점,1805127,서울특별시 서초구 신반포로 176 (반포동),중대사고
2023-10-07,여의도자이오피스텔501동,1803444,"서울특별시 영등포구 여의동로3길 10 (여의도동, 여의도자이)",중대사고
2023-10-08,KORAIL 수리산역,3802457,경기도 군포시 번영로 385 (산본동),중대사고
2023-10-11,굿모닝병원,3814309,경기도 평택시 중앙로 338 (합정동),중대사고
2023-10-12,홈플러스동래점,8800665,부산광역시 동래구 중앙대로 1523 (온천동),중대사고
2023-10-12,KORAIL 의왕역,3808457,경기도 의왕시 철도박물관로 66 (삼동),중대사고
2023-10-13,부산교통공사 남포동역,8803639,부산광역시 중구 구덕로 12 남포역,중대사고
2023-10-14,화순희망센터,7054717,전라남도 화순군 화순읍 대교로 11 ,중대사고
2023-10-16,충주한스타워,5804550,충청북도 충주시 국원대로 107 (교현동) ,중대사고
2023-10-16,부산교통공사 사상역,8801105,부산광역시 사상구 사상로 203 (괘법동),중대사고
2023-10-18,한가람세경아파트,2118648,경기도 안양시 동안구 달안로 110 (관양동，한가람세경아파트),중대사고
2023-10-18,부천역사(주),2031581,경기도 부천시 부천로 1 (심곡본동),중대사고
2023-10-19,비젼타워,5038669,충청남도 아산시 탕정면 탕정면로 18 ,중대사고
2023-10-20,동천더샵파크사이드,2186415,경기도 용인시 수지구 동천로178번길 4 ,중대사고
2023-10-20,다산자이 아이비플레이스 상가,3809850,경기도 남양주시 다산중앙로 153 ,중대사고
2023-10-23,한국철도공사경원선가능역,3807646,경기도 의정부시 평화로 633 (가능동),중대사고
2023-10-24,현대백화점 신촌점,1801173,서울특별시 서대문구 신촌로 83 (창천동),중대사고
2023-10-25,광명푸르지오센트베르,2257776,경기도 광명시 새터로 27 (광명동),중대사고
2023-10-25,와이스퀘어,1803190,서울특별시 강북구 도봉로 52 (미아동),중대사고
2023-10-26,시지2차사월보성타운,6005873,대구광역시 수성구 욱수천로 133 (사월동),중대사고
2023-10-28,"노량진역 1,9호선 환승통로",1811903,서울특별시 동작구 노량진로 지하 130 (노량진동),중대사고
2023-10-30,소래포구종합어시장,3806158,인천광역시 남동구 소래역로 12 (논현동),중대사고
2023-10-31,이마트 금정점,8800440,부산광역시 금정구 중앙대로1841번길 24 (구서동),중대사고
2023-11-02,(주)이마트동해점,4800126,강원특별자치도 동해시 천곡로 100 (천곡동),중대사고
2023-11-07,수인선호구포역,2060239,인천광역시 남동구 호구포로 205 (논현동),중대사고
2023-11-08,롯데월드몰(8호선연결통로),1807832,서울특별시 송파구 올림픽로 305 (신천동),중대사고
2023-11-08,(주)광주신세계,7800083,광주광역시 서구 무진대로 932 (광천동),중대사고
2023-11-08,한국소방안전원,4017227,"강원특별자치도 횡성군 횡성읍 문예로 145 , 한국소방안전원",중대사고
2023-11-17,엔젤리움에르메스프라자,2225117,경기도 화성시 수노을중앙로 122 (새솔동),중대사고
2023-11-17,신세계본점(신관),1801509,서울특별시 중구 소공로 63 (충무로1가),중대사고
2023-11-19,롯데월드몰,1810223,서울특별시 송파구 올림픽로 240 (잠실동),중대사고
2023-11-21,월드비전성남종합사회복지관,2075280,경기도 성남시 중원구 금빛로 89 (금광동),중대사고
2023-11-21,한국철도공사경의중앙선양원역,1809034,서울특별시 중랑구 송림길 147 (망우동),중대사고
2023-11-21,경부선진위역,3801203,경기도 평택시 진위면 경기대로 1855 ,중대사고
2023-11-24,부산교통공사4호선윗반송역,8803704,부산광역시 해운대구 반송로 917  (반송동),중대사고
2023-11-27,(주)이마트창동점,1803377,서울특별시 도봉구 노해로65길 4 (창동),중대사고
